#####################################################################
# Alchemist log file - simulation started at: 2022-05-20T15:05+0000 #
#####################################################################
#
# seed = 108.0
#
# The columns have the following meaning: 
# time multileader-stability[mean] recursive-stability[mean] classic2-stability[mean] classic-stability[mean] selfstab-stability[mean] share-stability[mean] 
0.0 NaN NaN NaN NaN NaN NaN 
1.5592024814670147E-4 NaN NaN NaN NaN NaN NaN 
1.0001559202481467 NaN 0.0 0.0 0.0 NaN 0.0 
2.0001559202481465 NaN 0.0967359050445104 0.023244312561819986 0.02185954500494559 NaN 0.05825914935707221 
3.0001559202481465 NaN 0.1724035608308605 0.028882294757665666 0.02917903066271018 NaN 0.08318496538081105 
4.0001559202481465 NaN 0.2363996043521266 0.028981206726013845 0.03511374876360038 NaN 0.0952522255192878 
5.0001559202481465 NaN 0.29317507418397626 0.030069238377843706 0.0407517309594461 NaN 0.10880316518298713 
6.0001559202481465 NaN 0.33046488625123643 0.03214638971315528 0.04599406528189912 NaN 0.12888229475766566 
7.0001559202481465 NaN 0.35074183976261125 0.04114737883283875 0.05192878338278929 NaN 0.1459940652818991 
8.000155920248147 NaN 0.35618199802176065 0.05311572700296734 0.057566765578635014 NaN 0.16013847675568743 
9.000155920248147 NaN 0.35618199802176065 0.06834817012858553 0.06241345202769533 NaN 0.17893175074183976 
10.000155920248147 NaN 0.3562809099901088 0.0811078140454995 0.07002967359050444 NaN 0.20346191889218593 
11.000155920248147 NaN 0.35657764589515334 0.09594460929772503 0.07705242334322453 NaN 0.21770524233432245 
12.000155920248147 NaN 0.2605341246290801 0.08229475766567754 0.06350148367952523 NaN 0.17507418397626115 
13.000155920248147 NaN 0.18545994065281898 0.08476755687438178 0.07072205736894163 NaN 0.161028684470821 
14.000155920248147 NaN 0.12255192878338278 0.0922848664688427 0.08496538081107813 NaN 0.15677546983184965 
15.000155920248147 NaN 0.06805143422354105 0.10276953511374873 0.11246290801186942 NaN 0.15064292779426305 
16.000155920248147 NaN 0.03432245301681504 0.1181008902077151 0.1413452027695351 NaN 0.14401582591493567 
17.000155920248147 NaN 0.02334322453016815 0.12571711177052422 0.16636993076162215 NaN 0.14421364985163201 
18.000155920248147 NaN 0.029080118694362035 0.12759643916913943 0.18001978239366961 NaN 0.13877349159248267 
19.000155920248147 NaN 0.04589515331355098 0.11859545004945597 0.18743818001978238 NaN 0.12660731948565776 
20.000155920248147 NaN 0.06310583580613258 0.10909990108803164 0.19020771513353113 NaN 0.11226508407517309 
21.000155920248147 NaN 0.07784371909000988 0.1008902077151335 0.19090009891196832 NaN 0.10375865479723047 
22.000155920248147 NaN 0.09584569732937684 0.09485657764589514 0.19020771513353113 NaN 0.09831849653808108 
23.000155920248147 NaN 0.12007912957467853 0.08931750741839761 0.1817012858555885 NaN 0.0932739861523244 
24.000155920248147 NaN 0.13956478733926805 0.08298714144411472 0.16805143422354105 NaN 0.08793273986152322 
25.000155920248147 NaN 0.1505440158259149 0.0741839762611276 0.13986152324431253 NaN 0.08684470820969334 
26.000155920248147 NaN 0.152917903066271 0.06043521266073193 0.1072205736894164 NaN 0.08031651829871411 
27.000155920248147 NaN 0.15281899109792285 0.04599406528189911 0.08813056379821957 NaN 0.06834817012858556 
28.000155920248147 NaN 0.1539070227497527 0.042037586547972315 0.07299703264094955 NaN 0.0678536102868447 
29.000155920248147 NaN 0.14421364985163204 0.04085064292779426 0.06360039564787338 NaN 0.06894164193867458 
30.000155920248147 NaN 0.13679525222551928 0.040059347181008904 0.05608308605341245 NaN 0.0655786350148368 
31.000155920248147 NaN 0.14253214638971315 0.03531157270029672 0.04995054401582591 NaN 0.062314540059347154 
32.00015592024815 NaN 0.13808110781404548 0.03372898120672601 0.043916913946587526 NaN 0.05380811078140455 
33.00015592024815 NaN 0.13679525222551928 0.033926805143422355 0.0393669634025717 NaN 0.05182987141444115 
34.00015592024815 NaN 0.1307616221562809 0.03521266073194857 0.03392680514342234 NaN 0.053709198813056365 
35.00015592024815 NaN 0.1271018793273986 0.03392680514342235 0.030761622156280907 NaN 0.050247279920870434 
36.00015592024815 NaN 0.133135509396637 0.03184965380811077 0.03056379821958457 NaN 0.044411473788328396 
37.00015592024815 NaN 0.17131552917903065 0.0314540059347181 0.021068249258160244 NaN 0.04233432245301682 
38.00015592024815 NaN 0.16399604352126607 0.023639960435212663 0.020375865479723063 NaN 0.04144411473788328 
39.00015592024815 NaN 0.16013847675568746 0.02136498516320475 0.02156280909990108 NaN 0.03907022749752719 
40.00015592024815 NaN 0.18931750741839762 0.021958456973293766 0.020474777448071205 NaN 0.034322453016815024 
41.00015592024815 NaN 0.1884272997032641 0.02314540059347181 0.019881305637982204 NaN 0.03323442136498513 
42.00015592024815 NaN 0.1797230464886251 0.023442136498516317 0.019090009891196844 NaN 0.03333333333333336 
43.00015592024815 NaN 0.16646884272997034 0.02205736894164193 0.018991097922848654 NaN 0.03175074183976261 
44.00015592024815 NaN 0.1691394658753709 0.021859545004945594 0.01879327398615233 NaN 0.03145400593471811 
45.00015592024815 NaN 0.1718100890207715 0.022354104846686446 0.01829871414441147 NaN 0.032146389713155255 
46.00015592024815 NaN 0.18259149357072205 0.022650840751730954 0.018001978239366948 NaN 0.03372898120672602 
47.00015592024815 NaN 0.15024727992087042 0.022156280909990105 0.016518298714144418 NaN 0.033234421364985146 
48.00015592024815 NaN 0.15865479723046488 0.02195845697329377 0.014638971315529168 NaN 0.02908011869436204 
49.00015592024815 NaN 0.18189910979228485 0.02106824925816023 0.01167161226508408 NaN 0.02482690405539071 
50.00015592024815 NaN 0.16755687438180017 0.02274975272007912 0.011473788328387724 NaN 0.02383778437190898 
51.00015592024815 NaN 0.16280909990108802 0.024826904055390685 0.012561819980217612 NaN 0.02373887240356081 
52.00015592024815 NaN 0.18278931750741836 0.025914935707220553 0.017309594460929764 NaN 0.02324431256181999 
53.00015592024815 NaN 0.20365974282888227 0.03006923837784372 0.018199802176063318 NaN 0.022156280909990098 
54.00015592024815 NaN 0.2129574678536103 0.031948565776458944 0.019090009891196837 NaN 0.01928783382789314 
55.00015592024815 NaN 0.22640949554896142 0.0327398615232443 0.019584569732937675 NaN 0.018100890207715152 
56.00015592024815 NaN 0.21948565776458953 0.033234421364985146 0.020276953511374866 NaN 0.016320474777448055 
57.00015592024815 NaN 0.2176063303659743 0.03630069238377843 0.02255192878338277 NaN 0.014638971315529206 
58.00015592024815 NaN 0.21632047477744806 0.03956478733926804 0.02631058358061324 NaN 0.013946587537092015 
59.00015592024815 NaN 0.2187932739861523 0.04203758654797229 0.027596439169139456 NaN 0.014737883283877313 
60.00015592024815 NaN 0.205242334322453 0.04085064292779425 0.028981206726013835 NaN 0.015133531157270027 
61.00015592024815 NaN 0.22729970326409496 0.039169139465875365 0.029871414441147347 NaN 0.014836795252225523 
62.00015592024815 NaN 0.21671612265084075 0.04243323442136497 0.026310583580613275 NaN 0.014045499505440123 
63.00015592024815 NaN 0.21740850642927795 0.04094955489614241 0.026310583580613257 NaN 0.013748763600395605 
64.00015592024815 NaN 0.21196834817012858 0.03857566765578635 0.028585558852621158 NaN 0.013056379821958458 
65.00015592024815 NaN 0.20197823936696338 0.03976261127596438 0.034619188921859556 NaN 0.011275964391691368 
66.00015592024815 NaN 0.21562809099901087 0.043719090009891194 0.03758654797230464 NaN 0.010979228486646874 
67.00015592024815 NaN 0.23155291790306629 0.04411473788328388 0.03847675568743818 NaN 0.010781404549950515 
68.00015592024815 NaN 0.23036597428288821 0.04144411473788327 0.03986152324431258 NaN 0.00890207715133532 
69.00015592024815 NaN 0.21177052423343223 0.04124629080118695 0.0427299703264095 NaN 0.008011869436201781 
70.00015592024815 NaN 0.21117705242334323 0.04094955489614244 0.04223541048466866 NaN 0.007319485657764591 
71.00015592024815 NaN 0.17863501483679525 0.040158259149357056 0.04104846686449059 NaN 0.007418397626112761 
72.00015592024815 NaN 0.1658753709198813 0.03531157270029672 0.041345202769535114 NaN 0.008110781404549945 
73.00015592024815 NaN 0.13649851632047477 0.03273986152324432 0.042631058358061316 NaN 0.008011869436201781 
74.00015592024815 NaN 0.11978239366963402 0.0334322453016815 0.03976261127596438 NaN 0.008407517309594464 
75.00015592024815 NaN 0.109891196834817 0.03086053412462907 0.03333333333333332 NaN 0.0086053412462908 
76.00015592024815 NaN 0.08882294757665678 0.025914935707220584 0.029970326409495564 NaN 0.008506429277942635 
77.00015592024815 NaN 0.07002967359050444 0.022255192878338256 0.026805143422354072 NaN 0.00830860534124629 
78.00015592024815 NaN 0.0851632047477745 0.02176063303659743 0.02591493570722059 NaN 0.008209693372898112 
79.00015592024815 NaN 0.09208704253214639 0.02354104846686447 0.025420375865479714 NaN 0.007715133531157264 
80.00015592024815 NaN 0.11196834817012857 0.02205736894164192 0.026310583580613243 NaN 0.008407517309594464 
81.00015592024815 NaN 0.12324431256181997 0.020870425321463902 0.027299703264094952 NaN 0.008407517309594468 
82.00015592024815 NaN 0.1280909990108803 0.020870425321463895 0.03264094955489613 NaN 0.008308605341246288 
83.00015592024815 NaN 0.13244312561819982 0.026508407517309596 0.03521266073194855 NaN 0.008110781404549947 
84.00015592024815 NaN 0.13175074183976263 0.031256181998021736 0.035806132542037586 NaN 0.008407517309594468 
85.00015592024815 NaN 0.1280909990108803 0.035410484668644916 0.03798219584569732 NaN 0.010286844708209694 
86.00015592024815 NaN 0.1251236399604352 0.03669634025717111 0.04025717111770525 NaN 0.010979228486646887 
87.00015592024815 NaN 0.12037586547972304 0.03709198813056378 0.0410484668644906 NaN 0.010781404549950541 
88.00015592024815 NaN 0.10079129574678534 0.038971315529179026 0.037091988130563795 NaN 0.0105835806132542 
89.00015592024815 NaN 0.09545004945598416 0.035113748763600405 0.034124629080118686 NaN 0.010880316518298717 
90.00015592024815 NaN 0.0815034619188922 0.03580613254203758 0.03412462908011869 NaN 0.009891196834817016 
91.00015592024815 NaN 0.08466864490603362 0.036993076162215636 0.033432245301681505 NaN 0.009297725024727994 
92.00015592024815 NaN 0.09475766567754697 0.03669634025717112 0.027497527200791277 NaN 0.00929772502472799 
93.00015592024815 NaN 0.09901088031651832 0.03125618199802176 0.02265084075173096 NaN 0.010187932739861513 
94.00015592024815 NaN 0.10138476755687437 0.02492581602373888 0.02205736894164193 NaN 0.009693372898120663 
95.00015592024815 NaN 0.10454995054401583 0.02067260138476756 0.01909000989119684 NaN 0.009099901088031655 
96.00015592024815 NaN 0.10316518298714145 0.020474777448071205 0.01641938674579623 NaN 0.009198813056379812 
97.00015592024815 NaN 0.10178041543026707 0.020870425321463895 0.017309594460929778 NaN 0.010979228486646894 
98.00015592024815 NaN 0.09901088031651828 0.021364985163204744 0.017012858555885267 NaN 0.011770524233432215 
99.00015592024815 NaN 0.09327398615232443 0.021068249258160233 0.016518298714144432 NaN 0.012363996043521234 
100.00015592024815 NaN 0.08417408506429278 0.020375865479723046 0.014144411473788315 NaN 0.01424332344213651 
101.00015592024815 NaN 0.0695351137487636 0.019287833827893185 0.013155291790306615 NaN 0.014935707220573718 
102.00015592024815 NaN 0.05628090999010881 0.019584569732937682 0.012759643916913954 NaN 0.01582591493570722 
103.00015592024815 NaN 0.04975272007912958 0.019683481701285845 0.012957467853610271 NaN 0.015529179030662726 
104.00015592024815 NaN 0.05509396636993074 0.02393669634025718 0.012561819980217607 NaN 0.018001978239366955 
105.00015592024815 NaN 0.05855588526211673 0.024727992087042534 0.01355093966369931 NaN 0.016716122650840725 
106.00015592024815 NaN 0.05885262116716124 0.024233432245301677 0.013847675568743821 NaN 0.016320474777448045 
107.00015592024815 NaN 0.05875370919881305 0.024629080118694375 0.013847675568743821 NaN 0.015430267062314523 
108.00015592024815 NaN 0.057962413452027677 0.025420375865479725 0.0142433234421365 NaN 0.015825914935707227 
109.00015592024815 NaN 0.0542037586547972 0.028684470820969338 0.022650840751730968 NaN 0.01513353115727002 
110.00015592024815 NaN 0.05103857566765581 0.035509396636993054 0.029376854599406525 NaN 0.013748763600395654 
111.00015592024815 NaN 0.051434223541048436 0.03778437190900097 0.03214638971315528 NaN 0.013353115727002972 
112.00015592024815 NaN 0.056083086053412445 0.03818001978239368 0.034718100890207715 NaN 0.012660731948565785 
113.00015592024815 NaN 0.05469831849653808 0.04005934718100887 0.038081107814045494 NaN 0.012462908011869415 
114.00015592024815 NaN 0.045301681503461894 0.03738872403560832 0.041048466864490596 NaN 0.01137487636003956 
115.00015592024815 NaN 0.04787339268051436 0.03699307616221562 0.04213649851632048 NaN 0.011770524233432238 
116.00015592024815 NaN 0.048071216617210685 0.03649851632047477 0.043125618199802165 NaN 0.011671612265084078 
117.00015592024815 NaN 0.047378832838773484 0.036300692383778435 0.04460929772502471 NaN 0.011078140454995045 
118.00015592024815 NaN 0.04708209693372899 0.03333333333333332 0.04678536102868446 NaN 0.010781404549950553 
119.00015592024815 NaN 0.04747774480712168 0.032047477744807124 0.039070227497527185 NaN 0.011177052423343213 
120.00015592024815 NaN 0.046389713155291785 0.02571711177052423 0.032443125618199786 NaN 0.011275964391691413 
121.00015592024815 NaN 0.04401582591493568 0.023145400593471813 0.030168150346191875 NaN 0.011177052423343211 
122.00015592024815 NaN 0.03857566765578635 0.02235410484668645 0.028387734915924816 NaN 0.010583580613254208 
123.00015592024815 NaN 0.038377843719090025 0.02007912957467853 0.024925816023738872 NaN 0.01078140454995055 
124.00015592024815 NaN 0.03827893175074184 0.018496538081107815 0.022354104846686443 NaN 0.009297725024728011 
125.00015592024815 NaN 0.0301681503461919 0.01829871414441147 0.02067260138476756 NaN 0.008704253214638965 
126.00015592024815 NaN 0.028882294757665666 0.018298714144411466 0.019584569732937686 NaN 0.009198813056379812 
127.00015592024815 NaN 0.027695351137487636 0.018199802176063293 0.0162215628090999 NaN 0.010187932739861514 
128.00015592024815 NaN 0.026112759643916898 0.017606330365974285 0.012660731948565767 NaN 0.00999010880316518 
129.00015592024815 NaN 0.02551928783382788 0.015232443125618203 0.011473788328387727 NaN 0.00979228486646884 
130.00015592024815 NaN 0.027002967359050455 0.01434223541048467 0.011275964391691384 NaN 0.009297725024727992 
131.00015592024815 NaN 0.02739861523244313 0.01434223541048467 0.010286844708209687 NaN 0.0095944609297725 
