#####################################################################
# Alchemist log file - simulation started at: 2022-05-18T23:43+0000 #
#####################################################################
#
# seed = 43.0
#
# The columns have the following meaning: 
# time multileader-stability[mean] recursive-stability[mean] classic-stability[mean] 
0.0 NaN NaN NaN 
0.0010496776557087362 0.0 0.0 0.0 
1.0010496776557087 0.0 0.0 0.0 
2.0010496776557085 0.08159999999999996 0.0 0.041199999999999994 
3.0010496776557085 0.12889999999999993 0.04490000000000003 0.07239999999999999 
4.0010496776557085 0.14529999999999987 0.10899999999999997 0.08329999999999997 
5.0010496776557085 0.1495 0.18420000000000003 0.08889999999999998 
6.0010496776557085 0.14979999999999993 0.2376 0.09149999999999997 
7.0010496776557085 0.14979999999999993 0.2615 0.09369999999999998 
8.001049677655708 0.14979999999999993 0.2664000000000001 0.09579999999999998 
9.001049677655708 0.15019999999999997 0.2669 0.09919999999999998 
10.001049677655708 0.15109999999999996 0.2669 0.10149999999999998 
11.001049677655708 0.15379999999999996 0.2669 0.10359999999999998 
12.001049677655708 0.07479999999999988 0.2669 0.07270000000000003 
13.001049677655708 0.029400000000000075 0.22210000000000005 0.09369999999999998 
14.001049677655708 0.014999999999999934 0.16329999999999986 0.14479999999999993 
15.001049677655708 0.011100000000000063 0.11109999999999991 0.18860000000000002 
16.001049677655708 0.011000000000000015 0.08879999999999999 0.22570000000000004 
17.001049677655708 0.011000000000000015 0.08640000000000005 0.24940000000000004 
18.001049677655708 0.011000000000000015 0.08909999999999992 0.2584 
19.001049677655708 0.01060000000000002 0.08989999999999998 0.26289999999999997 
20.001049677655708 0.00969999999999996 0.08989999999999998 0.2689 
21.001049677655708 0.007000000000000003 0.08989999999999998 0.2753 
22.001049677655708 0.004400000000000016 0.08989999999999998 0.2706 
23.001049677655708 0.002500000000000011 0.08979999999999998 0.22599999999999998 
24.001049677655708 4.999999999999995E-4 0.0844999999999999 0.1737 
25.001049677655708 1.9999999999999635E-4 0.061499999999999846 0.1292 
26.001049677655708 0.0 0.030500000000000048 0.09529999999999997 
27.001049677655708 0.0 0.009100000000000006 0.0856 
28.001049677655708 0.0 0.001599999999999987 0.1011 
29.001049677655708 0.0 3.000000000000028E-4 0.12649999999999997 
30.001049677655708 0.0 3.000000000000028E-4 0.1516 
31.001049677655708 0.0 3.000000000000028E-4 0.1685 
32.00104967765571 0.0 3.000000000000028E-4 0.1805 
33.00104967765571 0.0 3.000000000000028E-4 0.1879 
34.00104967765571 0.0 3.000000000000028E-4 0.18739999999999998 
35.00104967765571 0.0 3.000000000000028E-4 0.18930000000000002 
36.00104967765571 0.0 1.999999999999985E-4 0.1877 
37.00104967765571 0.0 9.999999999999874E-5 0.1729 
38.00104967765571 0.0 0.0 0.1498 
39.00104967765571 0.0 0.0 0.11870000000000001 
40.00104967765571 0.0 0.0 0.08620000000000001 
41.00104967765571 0.0 0.0 0.0648 
42.00104967765571 0.0 0.0 0.05149999999999999 
43.00104967765571 0.0 0.0 0.042800000000000005 
44.00104967765571 0.0 0.0 0.03980000000000003 
45.00104967765571 0.0 0.0 0.03970000000000005 
46.00104967765571 0.0 0.0 0.037899999999999975 
47.00104967765571 0.0 0.0 0.038000000000000055 
48.00104967765571 0.0 0.0 0.03529999999999999 
49.00104967765571 0.0 0.0 0.03389999999999999 
50.00104967765571 0.0 0.0 0.03319999999999997 
51.00104967765571 0.0 0.0 0.02919999999999997 
52.00104967765571 0.0 0.0 0.024900000000000047 
53.00104967765571 0.0 0.0 0.018600000000000026 
54.00104967765571 0.0 0.0 0.01240000000000001 
55.00104967765571 0.0 0.0 0.005699999999999999 
56.00104967765571 0.0 0.0 0.0032999999999999965 
57.00104967765571 0.0 0.0 0.0018000000000000013 
58.00104967765571 0.0 0.0 9.99999999999999E-4 
59.00104967765571 0.0 0.0 1.9999999999999727E-4 
60.00104967765571 0.0 0.0 0.0 
61.00104967765571 0.0 0.0 0.0 
62.00104967765571 0.0 0.0 0.0 
63.00104967765571 0.0 0.0 0.0 
64.00104967765571 0.0 0.0 0.0 
65.00104967765571 0.0 0.0 0.0 
66.00104967765571 0.0 0.0 0.0 
67.00104967765571 0.0 0.0 0.0 
68.00104967765571 0.0 0.0 0.0 
69.00104967765571 0.0 0.0 0.0 
70.00104967765571 0.0 0.0 0.0 
71.00104967765571 0.0 0.0 0.0 
72.00104967765571 0.0 0.0 0.0 
73.00104967765571 0.0 0.0 0.0 
74.00104967765571 0.0 0.0 0.0 
75.00104967765571 0.0 0.0 0.0 
76.00104967765571 0.0 0.0 0.0 
77.00104967765571 0.0 0.0 0.0 
78.00104967765571 0.0 0.0 0.0 
79.00104967765571 0.0 0.0 0.0 
80.00104967765571 0.0 0.0 0.0 
81.00104967765571 0.0 0.0 0.0 
82.00104967765571 0.0 0.0 0.0 
83.00104967765571 0.0 0.0 0.0 
84.00104967765571 0.0 0.0 0.0 
85.00104967765571 0.0 0.0 0.0 
86.00104967765571 0.0 0.0 0.0 
87.00104967765571 0.0 0.0 0.0 
88.00104967765571 0.0 0.0 0.0 
89.00104967765571 0.0 0.0 0.0 
90.00104967765571 0.0 0.0 0.0 
91.00104967765571 0.0 0.0 0.0 
92.00104967765571 0.0 0.0 0.0 
93.00104967765571 0.0 0.0 0.0 
94.00104967765571 0.0 0.0 0.0 
95.00104967765571 0.0 0.0 0.0 
96.00104967765571 0.0 0.0 0.0 
97.00104967765571 0.0 0.0 0.0 
98.00104967765571 0.0 0.0 0.0 
99.00104967765571 0.0 0.0 0.0 
100.00104967765571 0.0 9.999999999999904E-5 0.0 
101.00104967765571 0.058000000000000274 0.09549999999999997 0.0 
102.00104967765571 0.10659999999999996 0.13540000000000002 0.0 
103.00104967765571 0.1828 0.21340000000000026 4.999999999999994E-4 
104.00104967765571 0.25780000000000003 0.2938000000000001 0.0013000000000000058 
105.00104967765571 0.302 0.34769999999999995 0.0028999999999999946 
106.00104967765571 0.3182 0.371 0.00730000000000001 
107.00104967765571 0.32180000000000003 0.3756999999999999 0.020700000000000007 
108.00104967765571 0.3224 0.3762 0.05709999999999999 
109.00104967765571 0.32330000000000003 0.3762 0.11209999999999998 
110.00104967765571 0.32500000000000007 0.37609999999999993 0.1712 
111.00104967765571 0.2689000000000001 0.2807 0.222 
112.00104967765571 0.2236 0.24079999999999993 0.2517 
113.00104967765571 0.14949999999999997 0.16359999999999997 0.2752 
114.00104967765571 0.07660000000000002 0.09109999999999999 0.2873 
115.00104967765571 0.033799999999999955 0.06400000000000007 0.2999 
116.00104967765571 0.018399999999999982 0.0735 0.30269999999999997 
117.00104967765571 0.01500000000000003 0.09579999999999998 0.2976 
118.00104967765571 0.014400000000000012 0.11990000000000002 0.2668 
119.00104967765571 0.01349999999999997 0.13350000000000004 0.21489999999999998 
120.00104967765571 0.01179999999999997 0.13620000000000004 0.15610000000000002 
121.00104967765571 0.009899999999999987 0.1367 0.10819999999999998 
122.00104967765571 0.006599999999999979 0.1367 0.08150000000000002 
123.00104967765571 0.004500000000000011 0.13589999999999994 0.06390000000000001 
124.00104967765571 0.0023999999999999946 0.128 0.06149999999999993 
125.00104967765571 9.999999999999987E-4 0.10120000000000005 0.055099999999999955 
126.00104967765571 1.9999999999999827E-4 0.06839999999999992 0.05479999999999993 
127.00104967765571 0.0 0.041500000000000044 0.05500000000000006 
128.00104967765571 0.0 0.017800000000000062 0.05479999999999989 
129.00104967765571 0.0 0.007000000000000059 0.05479999999999999 
130.00104967765571 0.0 0.005899999999999983 0.05510000000000015 
131.00104967765571 0.0 0.005599999999999974 0.052700000000000115 
132.00104967765571 0.0 0.005599999999999974 0.05190000000000005 
133.00104967765571 0.0 0.005599999999999974 0.047300000000000036 
134.00104967765571 0.0 0.005599999999999974 0.03709999999999997 
135.00104967765571 0.0 0.005599999999999974 0.029300000000000003 
136.00104967765571 0.0 0.005599999999999974 0.022400000000000007 
137.00104967765571 0.0 0.005500000000000001 0.01389999999999997 
138.00104967765571 0.0 0.0045999999999999834 0.008500000000000013 
139.00104967765571 0.0 0.0017999999999999997 0.0054 
140.00104967765571 0.0 1.999999999999999E-4 0.004799999999999986 
141.00104967765571 0.0 0.0 0.0042999999999999965 
142.00104967765571 0.0 0.0 0.0021000000000000077 
143.00104967765571 0.0 0.0 3.000000000000014E-4 
144.00104967765571 0.0 0.0 0.0 
145.00104967765571 0.0 0.0 0.0 
146.00104967765571 0.0 0.0 0.0 
147.00104967765571 0.0 0.0 0.0 
148.00104967765571 0.0 0.0 0.0 
149.00104967765571 0.0 0.0 0.0 
150.00104967765571 0.0 0.0 0.0 
151.00104967765571 0.0 0.0 0.0 
152.00104967765571 0.0 0.0 0.0 
153.00104967765571 0.0 0.0 0.0 
154.00104967765571 0.0 0.0 0.0 
155.00104967765571 0.0 0.0 0.0 
156.00104967765571 0.0 0.0 0.0 
157.00104967765571 0.0 0.0 0.0 
158.00104967765571 0.0 0.0 0.0 
159.00104967765571 0.0 0.0 0.0 
160.00104967765571 0.0 0.0 0.0 
161.00104967765571 0.0 0.0 0.0 
162.00104967765571 0.0 0.0 0.0 
163.00104967765571 0.0 0.0 0.0 
164.00104967765571 0.0 0.0 0.0 
165.00104967765571 0.0 0.0 0.0 
166.00104967765571 0.0 0.0 0.0 
167.00104967765571 0.0 0.0 0.0 
168.00104967765571 0.0 0.0 0.0 
169.00104967765571 0.0 0.0 0.0 
170.00104967765571 0.0 0.0 0.0 
171.00104967765571 0.0 0.0 0.0 
172.00104967765571 0.0 0.0 0.0 
173.00104967765571 0.0 0.0 0.0 
174.00104967765571 0.0 0.0 0.0 
175.00104967765571 0.0 0.0 0.0 
176.00104967765571 0.0 0.0 0.0 
177.00104967765571 0.0 0.0 0.0 
178.00104967765571 0.0 0.0 0.0 
179.00104967765571 0.0 0.0 0.0 
180.00104967765571 0.0 0.0 0.0 
181.00104967765571 0.0 0.0 0.0 
182.00104967765571 0.0 0.0 0.0 
183.00104967765571 0.0 0.0 0.0 
184.00104967765571 0.0 0.0 0.0 
185.00104967765571 0.0 0.0 0.0 
186.00104967765571 0.0 0.0 0.0 
187.00104967765571 0.0 0.0 0.0 
188.00104967765571 0.0 0.0 0.0 
189.00104967765571 0.0 0.0 0.0 
190.00104967765571 0.0 0.0 0.0 
191.00104967765571 0.0 0.0 0.0 
192.00104967765571 0.0 0.0 0.0 
193.00104967765571 0.0 0.0 0.0 
194.00104967765571 0.0 0.0 0.0 
195.00104967765571 0.0 0.0 0.0 
196.00104967765571 0.0 0.0 0.0 
197.00104967765571 0.0 0.0 0.0 
198.00104967765571 0.0 0.0 0.0 
199.00104967765571 0.0 0.0 0.0 
200.00104967765571 0.0 9.999999999999904E-5 0.0 
201.00104967765571 8.0E-4 0.09370000000000002 0.0 
202.00104967765571 0.0046 0.13579999999999998 0.005299999999999999 
203.00104967765571 0.018700000000000005 0.22170000000000004 0.017799999999999983 
204.00104967765571 0.047 0.3017 0.020100000000000003 
205.00104967765571 0.09679999999999993 0.34430000000000005 0.021100000000000008 
206.00104967765571 0.13879999999999998 0.35890000000000005 0.02610000000000002 
207.00104967765571 0.17440000000000003 0.3617 0.035900000000000015 
208.00104967765571 0.2147 0.3617 0.062299999999999994 
209.00104967765571 0.263 0.3617 0.10719999999999999 
210.00104967765571 0.3151 0.36160000000000003 0.154 
211.00104967765571 0.3715 0.26799999999999996 0.20930000000000004 
212.00104967765571 0.41409999999999997 0.22610000000000005 0.24750000000000003 
213.00104967765571 0.4191 0.1431999999999999 0.2742 
214.00104967765571 0.4022 0.08289999999999992 0.3049 
215.00104967765571 0.3613 0.08170000000000005 0.324 
216.00104967765571 0.3238 0.10690000000000004 0.3263 
217.00104967765571 0.2911 0.1321 0.3201 
218.00104967765571 0.2531 0.1464 0.2984 
219.00104967765571 0.20550000000000002 0.15510000000000002 0.25830000000000003 
220.00104967765571 0.15489999999999998 0.1637 0.21599999999999997 
221.00104967765571 0.09830000000000004 0.16870000000000002 0.1647 
222.00104967765571 0.052099999999999966 0.16959999999999997 0.1258 
223.00104967765571 0.03300000000000006 0.16660000000000003 0.08829999999999999 
224.00104967765571 0.021600000000000022 0.14689999999999998 0.057699999999999974 
225.00104967765571 0.012700000000000036 0.10549999999999994 0.0427 
226.00104967765571 0.008200000000000008 0.06590000000000003 0.04409999999999999 
227.00104967765571 0.005299999999999993 0.039300000000000064 0.05099999999999998 
228.00104967765571 0.0029999999999999975 0.027899999999999946 0.054799999999999995 
229.00104967765571 0.0022999999999999948 0.022 0.05679999999999998 
230.00104967765571 8.000000000000027E-4 0.016600000000000035 0.055399999999999984 
231.00104967765571 1.9999999999999833E-4 0.012300000000000009 0.05610000000000001 
232.00104967765571 0.0 0.011299999999999996 0.05419999999999998 
233.00104967765571 0.0 0.011299999999999996 0.055799999999999995 
234.00104967765571 0.0 0.011299999999999996 0.0539 
235.00104967765571 0.0 0.011299999999999996 0.04999999999999999 
236.00104967765571 0.0 0.011099999999999983 0.042400000000000014 
237.00104967765571 0.0 0.009699999999999985 0.032099999999999976 
238.00104967765571 0.0 0.006800000000000002 0.023699999999999995 
239.00104967765571 0.0 0.003999999999999997 0.016900000000000002 
240.00104967765571 0.0 7.999999999999944E-4 0.013800000000000007 
241.00104967765571 0.0 9.999999999999834E-5 0.009100000000000032 
242.00104967765571 0.0 0.0 0.006400000000000015 
243.00104967765571 0.0 0.0 0.0031000000000000073 
244.00104967765571 0.0 0.0 0.0026000000000000073 
245.00104967765571 0.0 0.0 0.0013999999999999891 
246.00104967765571 0.0 0.0 3.0000000000000014E-4 
247.00104967765571 0.0 0.0 9.999999999999915E-5 
248.00104967765571 0.0 0.0 0.0 
249.00104967765571 0.0 0.0 0.0 
250.00104967765571 0.0 0.0 0.0 
251.00104967765571 0.0 0.0 0.0 
252.00104967765571 0.0 0.0 0.0 
253.00104967765571 0.0 0.0 0.0 
254.00104967765571 0.0 0.0 0.0 
255.00104967765571 0.0 0.0 0.0 
256.0010496776557 0.0 0.0 0.0 
257.0010496776557 0.0 0.0 0.0 
258.0010496776557 0.0 0.0 0.0 
259.0010496776557 0.0 0.0 0.0 
260.0010496776557 0.0 0.0 0.0 
261.0010496776557 0.0 0.0 0.0 
262.0010496776557 0.0 0.0 0.0 
263.0010496776557 0.0 0.0 0.0 
264.0010496776557 0.0 0.0 0.0 
265.0010496776557 0.0 0.0 0.0 
266.0010496776557 0.0 0.0 0.0 
267.0010496776557 0.0 0.0 0.0 
268.0010496776557 0.0 0.0 0.0 
269.0010496776557 0.0 0.0 0.0 
270.0010496776557 0.0 0.0 0.0 
271.0010496776557 0.0 0.0 0.0 
272.0010496776557 0.0 0.0 0.0 
273.0010496776557 0.0 0.0 0.0 
274.0010496776557 0.0 0.0 0.0 
275.0010496776557 0.0 0.0 0.0 
276.0010496776557 0.0 0.0 0.0 
277.0010496776557 0.0 0.0 0.0 
278.0010496776557 0.0 0.0 0.0 
279.0010496776557 0.0 0.0 0.0 
280.0010496776557 0.0 0.0 0.0 
281.0010496776557 0.0 0.0 0.0 
282.0010496776557 0.0 0.0 0.0 
283.0010496776557 0.0 0.0 0.0 
284.0010496776557 0.0 0.0 0.0 
285.0010496776557 0.0 0.0 0.0 
286.0010496776557 0.0 0.0 0.0 
287.0010496776557 0.0 0.0 0.0 
288.0010496776557 0.0 0.0 0.0 
289.0010496776557 0.0 0.0 0.0 
290.0010496776557 0.0 0.0 0.0 
291.0010496776557 0.0 0.0 0.0 
292.0010496776557 0.0 0.0 0.0 
293.0010496776557 0.0 0.0 0.0 
294.0010496776557 0.0 0.0 0.0 
295.0010496776557 0.0 0.0 0.0 
296.0010496776557 0.0 0.0 0.0 
297.0010496776557 0.0 0.0 0.0 
298.0010496776557 0.0 0.0 0.0 
299.0010496776557 0.0 0.0 0.0 
300.0010496776557 9.999999999999904E-5 9.999999999999904E-5 0.0 
301.0010496776557 0.0932 0.0937 0.0 
302.0010496776557 0.14309999999999998 0.0937 0.0 
303.0010496776557 0.2262 0.15959999999999996 0.005100000000000002 
304.0010496776557 0.2641999999999999 0.2471 0.008800000000000002 
305.0010496776557 0.27540000000000003 0.30589999999999995 0.011299999999999996 
306.0010496776557 0.28630000000000005 0.33039999999999997 0.0158 
307.0010496776557 0.2958 0.3353 0.030999999999999972 
308.0010496776557 0.3015 0.33579999999999993 0.0653 
309.0010496776557 0.3071999999999999 0.33579999999999993 0.11510000000000001 
310.0010496776557 0.32109999999999994 0.33569999999999994 0.17490000000000003 
311.0010496776557 0.2406999999999998 0.24210000000000015 0.23729999999999996 
312.0010496776557 0.19799999999999995 0.24210000000000015 0.289 
313.0010496776557 0.12090000000000022 0.1766 0.3243000000000001 
314.0010496776557 0.0856 0.10330000000000016 0.3446 
315.0010496776557 0.07780000000000013 0.07759999999999984 0.3643 
316.0010496776557 0.06860000000000001 0.0824999999999999 0.3716 
317.0010496776557 0.059599999999999986 0.09209999999999996 0.3627 
318.0010496776557 0.05389999999999991 0.09420000000000002 0.33190000000000003 
319.0010496776557 0.048199999999999896 0.09469999999999995 0.2843 
320.0010496776557 0.03419999999999993 0.09469999999999995 0.22569999999999998 
321.0010496776557 0.021499999999999943 0.09469999999999995 0.1691 
322.0010496776557 0.014300000000000002 0.09469999999999995 0.12249999999999994 
323.0010496776557 0.008300000000000014 0.09429999999999987 0.09200000000000003 
324.0010496776557 0.0055999999999999965 0.08010000000000005 0.07889999999999996 
325.0010496776557 0.002200000000000001 0.0470999999999999 0.06990000000000003 
326.0010496776557 4.999999999999994E-4 0.017800000000000052 0.07489999999999998 
327.0010496776557 0.0 0.0034000000000000094 0.07970000000000003 
328.0010496776557 0.0 7.999999999999913E-4 0.07990000000000003 
329.0010496776557 0.0 3.000000000000028E-4 0.07990000000000003 
330.0010496776557 0.0 3.000000000000028E-4 0.086 
331.0010496776557 0.0 3.000000000000028E-4 0.08419999999999998 
332.0010496776557 0.0 3.000000000000028E-4 0.08100000000000002 
333.0010496776557 0.0 3.000000000000028E-4 0.0764 
334.0010496776557 0.0 3.000000000000028E-4 0.0677 
335.0010496776557 0.0 1.999999999999985E-4 0.05539999999999998 
336.0010496776557 0.0 9.999999999999874E-5 0.03999999999999999 
337.0010496776557 0.0 0.0 0.02929999999999999 
338.0010496776557 0.0 0.0 0.025699999999999987 
339.0010496776557 0.0 0.0 0.023500000000000007 
340.0010496776557 0.0 0.0 0.016199999999999985 
341.0010496776557 0.0 0.0 0.012199999999999994 
342.0010496776557 0.0 0.0 0.0103 
343.0010496776557 0.0 0.0 0.004999999999999993 
344.0010496776557 0.0 0.0 0.0027999999999999913 
345.0010496776557 0.0 0.0 0.0018999999999999941 
346.0010496776557 0.0 0.0 4.999999999999995E-4 
347.0010496776557 0.0 0.0 9.999999999999915E-5 
348.0010496776557 0.0 0.0 0.0 
349.0010496776557 0.0 0.0 0.0 
350.0010496776557 0.0 0.0 0.0 
351.0010496776557 0.0 0.0 0.0 
352.0010496776557 0.0 0.0 0.0 
353.0010496776557 0.0 0.0 0.0 
354.0010496776557 0.0 0.0 0.0 
355.0010496776557 0.0 0.0 0.0 
356.0010496776557 0.0 0.0 0.0 
357.0010496776557 0.0 0.0 0.0 
358.0010496776557 0.0 0.0 0.0 
359.0010496776557 0.0 0.0 0.0 
360.0010496776557 0.0 0.0 0.0 
361.0010496776557 0.0 0.0 0.0 
362.0010496776557 0.0 0.0 0.0 
363.0010496776557 0.0 0.0 0.0 
364.0010496776557 0.0 0.0 0.0 
365.0010496776557 0.0 0.0 0.0 
366.0010496776557 0.0 0.0 0.0 
367.0010496776557 0.0 0.0 0.0 
368.0010496776557 0.0 0.0 0.0 
369.0010496776557 0.0 0.0 0.0 
370.0010496776557 0.0 0.0 0.0 
371.0010496776557 0.0 0.0 0.0 
372.0010496776557 0.0 0.0 0.0 
373.0010496776557 0.0 0.0 0.0 
374.0010496776557 0.0 0.0 0.0 
375.0010496776557 0.0 0.0 0.0 
376.0010496776557 0.0 0.0 0.0 
377.0010496776557 0.0 0.0 0.0 
378.0010496776557 0.0 0.0 0.0 
379.0010496776557 0.0 0.0 0.0 
380.0010496776557 0.0 0.0 0.0 
381.0010496776557 0.0 0.0 0.0 
382.0010496776557 0.0 0.0 0.0 
383.0010496776557 0.0 0.0 0.0 
384.0010496776557 0.0 0.0 0.0 
385.0010496776557 0.0 0.0 0.0 
386.0010496776557 0.0 0.0 0.0 
387.0010496776557 0.0 0.0 0.0 
388.0010496776557 0.0 0.0 0.0 
389.0010496776557 0.0 0.0 0.0 
390.0010496776557 0.0 0.0 0.0 
391.0010496776557 0.0 0.0 0.0 
392.0010496776557 0.0 0.0 0.0 
393.0010496776557 0.0 0.0 0.0 
394.0010496776557 0.0 0.0 0.0 
395.0010496776557 0.0 0.0 0.0 
396.0010496776557 0.0 0.0 0.0 
397.0010496776557 0.0 0.0 0.0 
398.0010496776557 0.0 0.0 0.0 
399.0010496776557 0.0 0.0 0.0 
400.0010496776557 0.0 9.999999999999904E-5 0.0 
401.0010496776557 0.058000000000000274 0.09549999999999997 0.0 
402.0010496776557 0.10659999999999996 0.13540000000000002 0.0023000000000000026 
403.0010496776557 0.1828 0.21340000000000026 0.008799999999999987 
404.0010496776557 0.25780000000000003 0.2938000000000001 0.009300000000000004 
405.0010496776557 0.302 0.34769999999999995 0.009600000000000003 
406.0010496776557 0.3182 0.371 0.011000000000000001 
407.0010496776557 0.32180000000000003 0.3756999999999999 0.01460000000000001 
408.0010496776557 0.3224 0.3762 0.030500000000000003 
409.0010496776557 0.32330000000000003 0.3762 0.066 
410.0010496776557 0.32500000000000007 0.37609999999999993 0.1205 
411.0010496776557 0.2689000000000001 0.2807 0.17509999999999998 
412.0010496776557 0.2236 0.24079999999999993 0.2181 
413.0010496776557 0.14949999999999997 0.16359999999999997 0.23779999999999998 
414.0010496776557 0.07660000000000002 0.09109999999999999 0.2536 
415.0010496776557 0.033799999999999955 0.06400000000000007 0.2641 
416.0010496776557 0.018399999999999982 0.0735 0.2763 
417.0010496776557 0.01500000000000003 0.09579999999999998 0.28690000000000004 
418.0010496776557 0.014400000000000012 0.11990000000000002 0.2784 
419.0010496776557 0.01349999999999997 0.13350000000000004 0.2513 
420.0010496776557 0.01179999999999997 0.13620000000000004 0.21 
421.0010496776557 0.009899999999999987 0.1367 0.1674 
422.0010496776557 0.006599999999999979 0.1367 0.14109999999999998 
423.0010496776557 0.004500000000000011 0.13589999999999994 0.1371 
424.0010496776557 0.0023999999999999946 0.128 0.1447 
425.0010496776557 9.999999999999987E-4 0.10120000000000005 0.15030000000000002 
426.0010496776557 1.9999999999999827E-4 0.06839999999999992 0.1522 
427.0010496776557 0.0 0.041500000000000044 0.1573 
428.0010496776557 0.0 0.017800000000000062 0.16219999999999998 
429.0010496776557 0.0 0.007000000000000059 0.1594 
430.0010496776557 0.0 0.005899999999999983 0.1489 
431.0010496776557 0.0 0.005599999999999974 0.1381 
432.0010496776557 0.0 0.005599999999999974 0.12150000000000001 
433.0010496776557 0.0 0.005599999999999974 0.1015 
434.0010496776557 0.0 0.005599999999999974 0.07799999999999999 
435.0010496776557 0.0 0.005599999999999974 0.061599999999999995 
436.0010496776557 0.0 0.005599999999999974 0.04609999999999999 
437.0010496776557 0.0 0.005500000000000001 0.026799999999999963 
