#####################################################################
# Alchemist log file - simulation started at: 2022-05-19T14:08+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time multileader-stability[mean] recursive-stability[mean] classic-stability[mean] selfstab-stability[mean] share-stability[mean] 
45.00047933655907 0.0 0.0 0.046599999999999996 0.0013999999999999959 0.0 
46.00047933655907 0.0 0.0 0.043000000000000003 6.999999999999985E-4 0.0 
47.00047933655907 0.0 0.0 0.037599999999999995 4.0000000000000094E-4 0.0 
48.00047933655907 0.0 0.0 0.039599999999999975 9.999999999999915E-5 0.0 
49.00047933655907 0.0 0.0 0.04020000000000001 0.0 0.0 
50.00047933655907 0.0 0.0 0.0352 0.0 0.0 
51.00047933655907 0.0 0.0 0.02969999999999997 0.0 0.0 
52.00047933655907 0.0 0.0 0.02749999999999999 0.0 0.0 
53.00047933655907 0.0 0.0 0.02440000000000001 0.0 0.0 
54.00047933655907 0.0 0.0 0.01789999999999998 0.0 0.0 
55.00047933655907 0.0 0.0 0.012199999999999994 0.0 0.0 
56.00047933655907 0.0 0.0 0.01079999999999999 0.0 0.0 
57.00047933655907 0.0 0.0 0.00969999999999999 0.0 0.0 
58.00047933655907 0.0 0.0 0.004499999999999996 0.0 0.0 
59.00047933655907 0.0 0.0 0.0011999999999999958 0.0 0.0 
60.00047933655907 0.0 0.0 8.000000000000025E-4 0.0 0.0 
61.00047933655907 0.0 0.0 6.999999999999958E-4 0.0 0.0 
62.00047933655907 0.0 0.0 2.999999999999998E-4 0.0 0.0 
63.00047933655907 0.0 0.0 0.0 0.0 0.0 
64.00047933655907 0.0 0.0 0.0 0.0 0.0 
65.00047933655907 0.0 0.0 0.0 0.0 0.0 
66.00047933655907 0.0 0.0 0.0 0.0 0.0 
67.00047933655907 0.0 0.0 0.0 0.0 0.0 
68.00047933655907 0.0 0.0 0.0 0.0 0.0 
69.00047933655907 0.0 0.0 0.0 0.0 0.0 
70.00047933655907 0.0 0.0 0.0 0.0 0.0 
71.00047933655907 0.0 0.0 0.0 0.0 0.0 
72.00047933655907 0.0 0.0 0.0 0.0 0.0 
73.00047933655907 0.0 0.0 0.0 0.0 0.0 
74.00047933655907 0.0 0.0 0.0 0.0 0.0 
75.00047933655907 0.0 0.0 0.0 0.0 0.0 
76.00047933655907 0.0 0.0 0.0 0.0 0.0 
77.00047933655907 0.0 0.0 0.0 0.0 0.0 
78.00047933655907 0.0 0.0 0.0 0.0 0.0 
79.00047933655907 0.0 0.0 0.0 0.0 0.0 
80.00047933655907 0.0 0.0 0.0 0.0 0.0 
81.00047933655907 0.0 0.0 0.0 0.0 0.0 
82.00047933655907 0.0 0.0 0.0 0.0 0.0 
83.00047933655907 0.0 0.0 0.0 0.0 0.0 
84.00047933655907 0.0 0.0 0.0 0.0 0.0 
85.00047933655907 0.0 0.0 0.0 0.0 0.0 
86.00047933655907 0.0 0.0 0.0 0.0 0.0 
87.00047933655907 0.0 0.0 0.0 0.0 0.0 
88.00047933655907 0.0 0.0 0.0 0.0 0.0 
89.00047933655907 0.0 0.0 0.0 0.0 0.0 
90.00047933655907 0.0 0.0 0.0 0.0 0.0 
91.00047933655907 0.0 0.0 0.0 0.0 0.0 
92.00047933655907 0.0 0.0 0.0 0.0 0.0 
93.00047933655907 0.0 0.0 0.0 0.0 0.0 
94.00047933655907 0.0 0.0 0.0 0.0 0.0 
95.00047933655907 0.0 0.0 0.0 0.0 0.0 
96.00047933655907 0.0 0.0 0.0 0.0 0.0 
97.00047933655907 0.0 0.0 0.0 0.0 0.0 
98.00047933655907 0.0 0.0 0.0 0.0 0.0 
99.00047933655907 0.0 0.0 0.0 0.0 0.0 
100.00047933655907 9.999999999999915E-5 9.999999999999915E-5 0.0 9.999999999999915E-5 9.999999999999915E-5 
101.00047933655907 0.08209999999999996 0.09589999999999997 0.0 0.09340000000000001 0.09669999999999998 
102.00047933655907 0.12810000000000002 0.13239999999999985 3.0000000000000377E-4 0.11390000000000008 0.17479999999999996 
103.00047933655907 0.20559999999999987 0.21140000000000014 0.004300000000000002 0.14799999999999972 0.24230000000000004 
104.00047933655907 0.2721 0.28769999999999984 0.009400000000000007 0.19939999999999988 0.2844 
105.00047933655907 0.3142 0.3548999999999998 0.013 0.24719999999999956 0.3023 
106.00047933655907 0.3321 0.3997 0.017299999999999992 0.2934000000000002 0.312 
107.00047933655907 0.341 0.4369 0.0318 0.33570000000000016 0.3209 
108.00047933655907 0.34940000000000004 0.46629999999999994 0.0708 0.3719000000000001 0.3312 
109.00047933655907 0.35960000000000003 0.4821000000000001 0.1249 0.4029000000000001 0.33790000000000003 
110.00047933655907 0.36880000000000007 0.48869999999999997 0.19380000000000003 0.4266999999999999 0.3437 
111.00047933655907 0.2917999999999999 0.3947 0.2448 0.3542000000000001 0.24989999999999996 
112.00047933655907 0.2516 0.3583 0.278 0.3495999999999999 0.1725 
113.00047933655907 0.17619999999999997 0.2804 0.2958 0.33069999999999994 0.10520000000000002 
114.00047933655907 0.11039999999999998 0.22410000000000002 0.3043 0.2937 0.0631 
115.00047933655907 0.06849999999999999 0.2076 0.3089 0.2573 0.04519999999999998 
116.00047933655907 0.050599999999999944 0.22360000000000002 0.3175 0.22279999999999997 0.03549999999999998 
117.00047933655907 0.041699999999999994 0.24639999999999998 0.3143 0.1919 0.026600000000000037 
118.00047933655907 0.033299999999999955 0.2672 0.2795 0.1656 0.016299999999999985 
119.00047933655907 0.023100000000000058 0.2916 0.2265 0.14389999999999997 0.009599999999999992 
120.00047933655907 0.013800000000000012 0.312 0.16010000000000005 0.12940000000000002 0.003899999999999993 
121.00047933655907 0.008799999999999997 0.33099999999999996 0.11519999999999998 0.11720000000000003 0.0013999999999999935 
122.00047933655907 0.002999999999999998 0.36169999999999997 0.08679999999999999 0.10590000000000004 7.000000000000003E-4 
123.00047933655907 8.999999999999981E-4 0.38369999999999993 0.07099999999999998 0.09449999999999996 4.999999999999994E-4 
124.00047933655907 1.9999999999999852E-4 0.3755 0.0676 0.08470000000000003 4.999999999999994E-4 
125.00047933655907 0.0 0.3332 0.0703 0.0757 4.999999999999994E-4 
126.00047933655907 0.0 0.2886 0.06460000000000002 0.06559999999999999 4.999999999999994E-4 
127.00047933655907 0.0 0.2633 0.057999999999999996 0.055700000000000006 4.999999999999994E-4 
128.00047933655907 0.0 0.2525 0.05820000000000002 0.046599999999999996 4.999999999999994E-4 
129.00047933655907 0.0 0.2548 0.05970000000000002 0.0382 4.999999999999994E-4 
130.00047933655907 0.0 0.2653 0.0594 0.02959999999999999 3.000000000000006E-4 
131.00047933655907 0.0 0.28049999999999997 0.05639999999999999 0.021499999999999977 0.0 
132.00047933655907 0.0 0.2831 0.05279999999999999 0.017499999999999977 0.0 
133.00047933655907 0.0 0.29910000000000003 0.04819999999999998 0.013999999999999983 0.0 
134.00047933655907 0.0 0.3131 0.039100000000000024 0.009599999999999994 0.0 
135.00047933655907 0.0 0.33159999999999995 0.028400000000000012 0.007300000000000007 0.0 
136.00047933655907 0.0 0.3474 0.021999999999999992 0.00569999999999999 0.0 
137.00047933655907 0.0 0.32970000000000005 0.017299999999999996 0.004200000000000008 0.0 
138.00047933655907 0.0 0.29660000000000003 0.013099999999999999 0.0034000000000000015 0.0 
139.00047933655907 0.0 0.26130000000000003 0.010699999999999998 0.0025000000000000005 0.0 
140.00047933655907 0.0 0.2368 0.008500000000000002 0.0017000000000000012 0.0 
141.00047933655907 0.0 0.2323 0.0053999999999999986 0.0011999999999999962 0.0 
142.00047933655907 0.0 0.2286 0.003899999999999994 6.000000000000009E-4 0.0 
143.00047933655907 0.0 0.2178 0.002499999999999999 3.000000000000012E-4 0.0 
144.00047933655907 0.0 0.224 0.0013999999999999956 9.999999999999915E-5 0.0 
145.00047933655907 0.0 0.2242 0.0011999999999999997 0.0 0.0 
146.00047933655907 0.0 0.214 3.999999999999986E-4 0.0 0.0 
147.00047933655907 0.0 0.2208 3.999999999999986E-4 0.0 0.0 
148.00047933655907 0.0 0.23460000000000003 1.9999999999999865E-4 0.0 0.0 
149.00047933655907 0.0 0.2368 0.0 0.0 0.0 
150.00047933655907 0.0 0.2312 0.0 0.0 0.0 
151.00047933655907 0.0 0.2059 0.0 0.0 0.0 
152.00047933655907 0.0 0.1817 0.0 0.0 0.0 
153.00047933655907 0.0 0.1642 0.0 0.0 0.0 
154.00047933655907 0.0 0.1448 0.0 0.0 0.0 
155.00047933655907 0.0 0.12449999999999999 0.0 0.0 0.0 
156.00047933655907 0.0 0.10849999999999989 0.0 9.999999999999877E-5 0.0 
157.00047933655907 0.0 0.09169999999999993 0.0 1.9999999999999895E-4 0.0 
158.00047933655907 0.0 0.08100000000000003 0.0 3.000000000000006E-4 0.0 
159.00047933655907 0.0 0.08140000000000001 0.0 3.999999999999994E-4 0.0 
160.00047933655907 0.0 0.08020000000000004 0.0 4.999999999999994E-4 0.0 
161.00047933655907 0.0 0.07999999999999999 0.0 4.999999999999994E-4 0.0 
162.00047933655907 0.0 0.07860000000000002 0.0 4.999999999999994E-4 0.0 
163.00047933655907 0.0 0.06940000000000003 0.0 4.999999999999994E-4 0.0 
164.00047933655907 0.0 0.05690000000000004 0.0 4.999999999999994E-4 0.0 
165.00047933655907 0.0 0.050100000000000006 0.0 4.999999999999994E-4 0.0 
166.00047933655907 0.0 0.04429999999999992 0.0 3.9999999999999915E-4 0.0 
167.00047933655907 0.0 0.037299999999999965 0.0 3.000000000000006E-4 0.0 
168.00047933655907 0.0 0.027900000000000064 0.0 1.9999999999999895E-4 0.0 
169.00047933655907 0.0 0.018099999999999988 0.0 9.999999999999915E-5 0.0 
170.00047933655907 0.0 0.011799999999999972 0.0 0.0 0.0 
171.00047933655907 0.0 0.005799999999999981 0.0 0.0 0.0 
172.00047933655907 0.0 0.0017000000000000055 0.0 0.0 0.0 
173.00047933655907 0.0 9.999999999999855E-5 0.0 0.0 0.0 
174.00047933655907 0.0 0.0 0.0 0.0 0.0 
175.00047933655907 0.0 0.0 0.0 0.0 0.0 
176.00047933655907 0.0 0.0 0.0 0.0 0.0 
177.00047933655907 0.0 0.0 0.0 0.0 0.0 
178.00047933655907 0.0 0.0 0.0 0.0 0.0 
179.00047933655907 0.0 0.0 0.0 0.0 0.0 
180.00047933655907 0.0 0.0 0.0 0.0 0.0 
181.00047933655907 0.0 0.0 0.0 0.0 0.0 
182.00047933655907 0.0 0.0 0.0 0.0 0.0 
183.00047933655907 0.0 0.0 0.0 0.0 0.0 
184.00047933655907 0.0 0.0 0.0 0.0 0.0 
185.00047933655907 0.0 0.0 0.0 0.0 0.0 
186.00047933655907 0.0 0.0 0.0 0.0 0.0 
187.00047933655907 0.0 0.0 0.0 0.0 0.0 
188.00047933655907 0.0 0.0 0.0 0.0 0.0 
189.00047933655907 0.0 0.0 0.0 0.0 0.0 
190.00047933655907 0.0 0.0 0.0 0.0 0.0 
191.00047933655907 0.0 0.0 0.0 0.0 0.0 
192.00047933655907 0.0 0.0 0.0 0.0 0.0 
193.00047933655907 0.0 0.0 0.0 0.0 0.0 
194.00047933655907 0.0 0.0 0.0 0.0 0.0 
195.00047933655907 0.0 0.0 0.0 0.0 0.0 
196.00047933655907 0.0 0.0 0.0 0.0 0.0 
197.00047933655907 0.0 0.0 0.0 0.0 0.0 
198.00047933655907 0.0 0.0 0.0 0.0 0.0 
199.00047933655907 0.0 0.0 0.0 0.0 0.0 
200.00047933655907 0.0 9.999999999999915E-5 0.0 0.0 0.0 
201.00047933655907 0.0022000000000000027 0.09649999999999996 0.0 0.0 9.999999999999915E-5 
202.00047933655907 0.0061 0.13879999999999998 0.002200000000000005 9.999999999999915E-5 3.999999999999992E-4 
203.00047933655907 0.012300000000000005 0.22409999999999994 0.0036999999999999993 1.9999999999999917E-4 0.0019999999999999983 
204.00047933655907 0.027899999999999994 0.3067000000000001 0.0037999999999999983 3.999999999999992E-4 0.010099999999999987 
205.00047933655907 0.04849999999999997 0.373 0.004400000000000003 3.999999999999992E-4 0.024900000000000016 
206.00047933655907 0.0746 0.4434 0.006399999999999996 3.999999999999992E-4 0.042799999999999984 
207.00047933655907 0.1037 0.4952 0.013600000000000013 3.999999999999992E-4 0.061000000000000006 
208.00047933655907 0.12810000000000002 0.5188 0.037100000000000015 0.0011000000000000046 0.07959999999999999 
209.00047933655907 0.1613 0.5273 0.08569999999999996 0.0017999999999999984 0.11109999999999998 
210.00047933655907 0.20299999999999999 0.5291 0.1488 0.005200000000000011 0.15259999999999999 
211.00047933655907 0.24159999999999998 0.4328 0.21179999999999993 0.008500000000000011 0.2004 
212.00047933655907 0.2932 0.39049999999999996 0.2638 0.011700000000000002 0.2534 
213.00047933655907 0.3344 0.30920000000000003 0.29610000000000003 0.017399999999999995 0.281 
214.00047933655907 0.3421 0.25440000000000007 0.3189000000000001 0.02290000000000001 0.29250000000000004 
215.00047933655907 0.33730000000000004 0.24409999999999998 0.34280000000000005 0.029899999999999993 0.296 
216.00047933655907 0.3206 0.23749999999999996 0.3568 0.03739999999999999 0.2852 
217.00047933655907 0.3 0.2492 0.36000000000000004 0.04469999999999997 0.2683 
218.00047933655907 0.2841 0.2767 0.3457 0.05129999999999999 0.2506 
219.00047933655907 0.2593 0.3151 0.3058 0.0574 0.2209 
220.00047933655907 0.22669999999999998 0.3402 0.2503 0.06010000000000001 0.1827 
221.00047933655907 0.19129999999999997 0.3492 0.19309999999999997 0.0632 0.1365 
222.00047933655907 0.13679999999999995 0.3534 0.14289999999999997 0.0675 0.08379999999999994 
223.00047933655907 0.0904 0.3506 0.1141 0.0698 0.055399999999999984 
224.00047933655907 0.0697 0.3229 0.09949999999999998 0.07269999999999999 0.038900000000000004 
225.00047933655907 0.0568 0.2671 0.09569999999999998 0.074 0.023799999999999977 
226.00047933655907 0.04970000000000002 0.20449999999999996 0.10119999999999998 0.0784 0.0183 
227.00047933655907 0.04289999999999997 0.15299999999999997 0.10649999999999998 0.0852 0.017799999999999986 
228.00047933655907 0.03529999999999999 0.12649999999999997 0.1048 0.09149999999999998 0.016900000000000005 
229.00047933655907 0.026900000000000004 0.10619999999999999 0.10149999999999999 0.10079999999999999 0.015100000000000054 
230.00047933655907 0.01780000000000004 0.1015 0.0959 0.1109 0.011799999999999974 
231.00047933655907 0.012400000000000022 0.1097 0.0943 0.12019999999999999 0.0101 
232.00047933655907 0.011399999999999938 0.11570000000000001 0.09269999999999999 0.13119999999999998 0.009499999999999953 
233.00047933655907 0.010400000000000017 0.1165 0.09069999999999999 0.1418 0.008700000000000043 
234.00047933655907 0.0077999999999999745 0.1165 0.08569999999999998 0.15349999999999997 0.00559999999999996 
235.00047933655907 0.004900000000000005 0.1163 0.06699999999999998 0.1652 0.0023999999999999907 
236.00047933655907 0.002600000000000002 0.11510000000000001 0.05030000000000003 0.17250000000000001 7.999999999999972E-4 
237.00047933655907 8.999999999999905E-4 0.10310000000000001 0.035700000000000016 0.17689999999999995 0.0 
238.00047933655907 0.0 0.07849999999999999 0.0287 0.18059999999999996 0.0 
239.00047933655907 0.0 0.051899999999999995 0.024200000000000006 0.1792 0.0 
240.00047933655907 0.0 0.029900000000000006 0.02280000000000002 0.1821 0.0 
241.00047933655907 0.0 0.014999999999999994 0.019299999999999987 0.18569999999999992 0.0 
242.00047933655907 0.0 0.008600000000000036 0.01879999999999998 0.18299999999999994 0.0 
243.00047933655907 0.0 0.008800000000000053 0.020099999999999986 0.17839999999999998 0.0 
244.00047933655907 0.0 0.009499999999999951 0.019899999999999994 0.16879999999999998 0.0 
245.00047933655907 0.0 0.009499999999999951 0.02179999999999999 0.156 0.0 
246.00047933655907 0.0 0.009499999999999951 0.01809999999999999 0.14329999999999998 0.0 
247.00047933655907 0.0 0.009499999999999951 0.017200000000000003 0.1299 0.0 
248.00047933655907 0.0 0.009499999999999951 0.016700000000000007 0.1176 0.0 
249.00047933655907 0.0 0.009499999999999951 0.015799999999999984 0.10869999999999999 0.0 
250.00047933655907 0.0 0.00919999999999994 0.015199999999999995 0.0934 0.0 
251.00047933655907 0.0 0.006800000000000032 0.014500000000000006 0.07809999999999997 0.0 
252.00047933655907 0.0 0.002999999999999997 0.012600000000000005 0.06589999999999999 0.0 
253.00047933655907 0.0 7.999999999999972E-4 0.008300000000000002 0.05450000000000001 0.0 
254.00047933655907 0.0 0.0 0.005200000000000005 0.04630000000000004 0.0 
255.00047933655907 0.0 0.0 0.0013000000000000021 0.04230000000000001 0.0 
256.00047933655907 0.0 0.0 1.9999999999999868E-4 0.03850000000000003 0.0 
257.00047933655907 0.0 0.0 0.0 0.03579999999999998 0.0 
258.00047933655907 0.0 0.0 0.0 0.03380000000000005 0.0 
259.00047933655907 0.0 0.0 0.0 0.0303 0.0 
260.00047933655907 0.0 0.0 0.0 0.02810000000000008 0.0 
261.00047933655907 0.0 0.0 0.0 0.025200000000000035 0.0 
262.00047933655907 0.0 0.0 0.0 0.02220000000000005 0.0 
263.00047933655907 0.0 0.0 0.0 0.019900000000000015 0.0 
264.00047933655907 0.0 0.0 0.0 0.017699999999999976 0.0 
265.00047933655907 0.0 0.0 0.0 0.014899999999999998 0.0 
266.00047933655907 0.0 0.0 0.0 0.012400000000000007 0.0 
267.00047933655907 0.0 0.0 0.0 0.009999999999999992 0.0 
268.00047933655907 0.0 0.0 0.0 0.007400000000000006 0.0 
269.00047933655907 0.0 0.0 0.0 0.005699999999999983 0.0 
270.00047933655907 0.0 0.0 0.0 0.005599999999999965 0.0 
271.00047933655907 0.0 0.0 0.0 0.005599999999999963 0.0 
272.00047933655907 0.0 0.0 0.0 0.005999999999999993 0.0 
273.00047933655907 0.0 0.0 0.0 0.007399999999999952 0.0 
274.00047933655907 0.0 0.0 0.0 0.007599999999999955 0.0 
275.00047933655907 0.0 0.0 0.0 0.007699999999999965 0.0 
276.00047933655907 0.0 0.0 0.0 0.008200000000000011 0.0 
277.00047933655907 0.0 0.0 0.0 0.00840000000000003 0.0 
278.00047933655907 0.0 0.0 0.0 0.00860000000000003 0.0 
279.00047933655907 0.0 0.0 0.0 0.008300000000000023 0.0 
280.00047933655907 0.0 0.0 0.0 0.006800000000000042 0.0 
281.00047933655907 0.0 0.0 0.0 0.005699999999999969 0.0 
282.00047933655907 0.0 0.0 0.0 0.004599999999999995 0.0 
283.00047933655907 0.0 0.0 0.0 0.0027999999999999796 0.0 
284.00047933655907 0.0 0.0 0.0 0.0022999999999999883 0.0 
285.00047933655907 0.0 0.0 0.0 0.0017999999999999826 0.0 
286.00047933655907 0.0 0.0 0.0 0.0011000000000000077 0.0 
287.00047933655907 0.0 0.0 0.0 8.9999999999999E-4 0.0 
288.00047933655907 0.0 0.0 0.0 3.0000000000000377E-4 0.0 
289.00047933655907 0.0 0.0 0.0 0.0 0.0 
290.00047933655907 0.0 0.0 0.0 0.0 0.0 
291.00047933655907 0.0 0.0 0.0 0.0 0.0 
292.00047933655907 0.0 0.0 0.0 0.0 0.0 
293.00047933655907 0.0 0.0 0.0 0.0 0.0 
294.00047933655907 0.0 0.0 0.0 0.0 0.0 
295.00047933655907 0.0 0.0 0.0 0.0 0.0 
296.00047933655907 0.0 0.0 0.0 0.0 0.0 
297.00047933655907 0.0 0.0 0.0 0.0 0.0 
298.00047933655907 0.0 0.0 0.0 0.0 0.0 
299.00047933655907 0.0 0.0 0.0 0.0 0.0 
300.00047933655907 9.999999999999915E-5 9.999999999999915E-5 0.0 9.999999999999915E-5 9.999999999999915E-5 
301.00047933655907 0.09559999999999996 0.09559999999999996 0.0 0.09559999999999996 0.09649999999999996 
302.00047933655907 0.14449999999999996 0.09559999999999996 3.0000000000000377E-4 0.11689999999999996 0.17399999999999996 
303.00047933655907 0.23039999999999997 0.15779999999999997 0.0038999999999999877 0.18599999999999994 0.23459999999999998 
304.00047933655907 0.2666 0.2511 0.005499999999999998 0.2241 0.2626 
305.00047933655907 0.2727 0.3187 0.007200000000000003 0.2652999999999999 0.2672999999999999 
306.00047933655907 0.2728000000000001 0.3476 0.012400000000000003 0.30850000000000005 0.2674 
307.00047933655907 0.2728000000000001 0.35619999999999985 0.027399999999999997 0.34130000000000005 0.2677 
308.00047933655907 0.2729 0.3577999999999999 0.06189999999999991 0.3689 0.2699 
309.00047933655907 0.2737 0.3578999999999999 0.11680000000000004 0.3908 0.2723 
310.00047933655907 0.2747 0.3577999999999999 0.17830000000000004 0.4063 0.2742 
311.00047933655907 0.182 0.2622999999999999 0.2408 0.3242 0.1803 
312.00047933655907 0.13740000000000002 0.2622999999999999 0.288 0.31529999999999997 0.10639999999999991 
313.00047933655907 0.05559999999999999 0.20109999999999997 0.3129 0.25739999999999996 0.04779999999999998 
314.00047933655907 0.02129999999999995 0.13449999999999995 0.3316 0.23039999999999997 0.020499999999999987 
315.00047933655907 0.016600000000000018 0.1327 0.3492 0.20079999999999998 0.01579999999999998 
316.00047933655907 0.01660000000000002 0.17270000000000005 0.3544 0.1676 0.015700000000000002 
317.00047933655907 0.01660000000000002 0.19770000000000001 0.35140000000000005 0.14389999999999997 0.015399999999999995 
318.00047933655907 0.016500000000000018 0.2089 0.329 0.12619999999999995 0.01320000000000001 
319.00047933655907 0.015699999999999967 0.21670000000000003 0.2806 0.1111999999999999 0.010799999999999994 
320.00047933655907 0.014600000000000023 0.2191 0.22440000000000002 0.10310000000000018 0.008799999999999995 
321.00047933655907 0.011799999999999975 0.2192 0.16809999999999997 0.09850000000000021 0.0063000000000000105 
322.00047933655907 0.007500000000000012 0.2192 0.12989999999999993 0.09259999999999996 0.0026999999999999962 
323.00047933655907 0.003400000000000008 0.21820000000000003 0.11169999999999995 0.08880000000000006 6.999999999999954E-4 
324.00047933655907 0.0014999999999999998 0.19149999999999998 0.09989999999999996 0.08569999999999996 0.0 
325.00047933655907 9.99999999999982E-5 0.1269 0.0915 0.07989999999999996 0.0 
326.00047933655907 0.0 0.062400000000000025 0.0927 0.07470000000000007 0.0 
327.00047933655907 0.0 0.0354 0.0905 0.07010000000000002 0.0 
328.00047933655907 0.0 0.02549999999999999 0.08349999999999999 0.06290000000000004 0.0 
329.00047933655907 0.0 0.01769999999999999 0.07950000000000002 0.05830000000000002 0.0 
330.00047933655907 0.0 0.015300000000000017 0.07639999999999998 0.052400000000000016 0.0 
331.00047933655907 0.0 0.015200000000000007 0.0761 0.045100000000000015 0.0 
332.00047933655907 0.0 0.015200000000000007 0.07130000000000002 0.04080000000000003 0.0 
333.00047933655907 0.0 0.015200000000000007 0.06330000000000001 0.03599999999999999 0.0 
334.00047933655907 0.0 0.015200000000000007 0.05579999999999998 0.0295 0.0 
335.00047933655907 0.0 0.013999999999999985 0.044999999999999984 0.02519999999999999 0.0 
336.00047933655907 0.0 0.009599999999999997 0.033599999999999984 0.021899999999999968 0.0 
337.00047933655907 0.0 0.002999999999999998 0.023999999999999976 0.018200000000000004 0.0 
338.00047933655907 0.0 9.999999999999855E-5 0.018899999999999997 0.016199999999999992 0.0 
339.00047933655907 0.0 0.0 0.016399999999999994 0.014199999999999996 0.0 
340.00047933655907 0.0 0.0 0.014199999999999987 0.012600000000000033 0.0 
341.00047933655907 0.0 0.0 0.008300000000000009 0.011100000000000049 0.0 
342.00047933655907 0.0 0.0 0.0037999999999999818 0.008900000000000019 0.0 
343.00047933655907 0.0 0.0 0.0014999999999999996 0.0063000000000000235 0.0 
344.00047933655907 0.0 0.0 4.999999999999994E-4 0.004799999999999977 0.0 
345.00047933655907 0.0 0.0 3.9999999999999666E-4 0.0033000000000000087 0.0 
